"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010595","positive regulation of endothelial cell migration","22/1625","131/18903",0.00176010159051622,0.0205834102668703,0.0166562663045719,"BCAR1/PRKD1/NRP1/JCAD/HDAC9/PRKD2/NOS3/ANGPT1/FLT4/PLPP3/SMOC2/RIN2/FGF16/SEMA5A/CCBE1/PLK2/KDR/FGFBP1/ETS1/P2RX4/BCAS3/NRP2",22
"GO:0001935","endothelial cell proliferation","30/1625","199/18903",0.00176711829182999,0.0206245449743484,0.0166895528510301,"AGTR1/NR2F2/APLNR/CD34/PRKD1/ALOX5/ECM1/FUT2/CDH13/NRP1/JCAD/PRKD2/CAV2/PPP1R16B/ACVRL1/FLT4/ARG1/FLT1/SEMA5A/PTPRM/SULF1/THBS4/KDR/FGFBP1/CNMD/NRARP/MMRN2/CXCL12/VSTM4/NRP2",30
"GO:0045778","positive regulation of ossification","12/1625","54/18903",0.00178200172938006,0.020716209453582,0.0167637285078813,"TACR1/RXRA/TGFB3/PKDCC/ALOX5/OSR1/SLC8A1/TFAP2A/OSR2/GPM6B/CCN1/TENT5A",12
"GO:0050819","negative regulation of coagulation","12/1625","54/18903",0.00178200172938006,0.020716209453582,0.0167637285078813,"PROS1/PLAT/SERPING1/CD34/ALOX12/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/THBD/PRKG1",12
"GO:0001938","positive regulation of endothelial cell proliferation","20/1625","115/18903",0.00181478605579089,0.0209763663338716,0.0169742496131253,"AGTR1/APLNR/PRKD1/ECM1/CDH13/NRP1/JCAD/PRKD2/CAV2/PPP1R16B/ACVRL1/FLT4/ARG1/SEMA5A/THBS4/KDR/FGFBP1/NRARP/CXCL12/NRP2",20
"GO:0035710","CD4-positive, alpha-beta T cell activation","20/1625","115/18903",0.00181478605579089,0.0209763663338716,0.0169742496131253,"CD81/RUNX3/PRKCQ/HLA-DRA/ARG2/ZFPM1/CDH26/SPN/LEF1/STAT6/HLX/TOX/STOML2/CCL19/CD274/LOXL3/PLA2G2D/PRKCZ/ENTPD7/TGFBR2",20
"GO:0035025","positive regulation of Rho protein signal transduction","9/1625","34/18903",0.00181861608357794,0.0209763663338716,0.0169742496131253,"GPR17/PDGFRB/ABRA/F2R/F2RL2/PRAG1/LPAR1/SYNPO2L/COL3A1",9
"GO:0036336","dendritic cell migration","9/1625","34/18903",0.00181861608357794,0.0209763663338716,0.0169742496131253,"ASB2/ALOX5/TRPM4/NLRP12/CCL19/GAS6/TRPM2/C1QBP/CCL5",9
"GO:0046394","carboxylic acid biosynthetic process","44/1625","326/18903",0.00185245267543432,0.021324914197285,0.0172562974350183,"GGT5/UPB1/IL1B/HACD3/ALDH1A3/GATM/PTGES/CYP46A1/ALOXE3/ALOX12/ALOX5/GAMT/ACSBG2/SLC1A3/PRKAB2/PRKAA2/ELOVL1/ABAT/INSIG1/OLAH/PDK4/OSBPL2/FGFR4/CYP2D6/GLS/LTC4S/NLRC4/PLP1/GAD1/CYP7B1/PYCR3/ACSBG1/LIPG/ELOVL7/SERINC5/CYP1A1/PSAT1/TECRL/UGDH/GLUL/SCD/PLA2G3/DHRS9/PRKAG3",44
"GO:0010976","positive regulation of neuron projection development","25/1625","157/18903",0.00192556197658688,0.0220802768287997,0.0178675431413376,"NLGN1/FYN/MAGI2/RELN/PACSIN1/PRKD1/ATP1B2/NDRG4/SCN1B/BAIAP2/PLPPR5/NRP1/FLNA/DBN1/DPYSL3/NDNF/EP300/PAK3/TOX/NTRK2/EPHA3/RAPGEF1/HSPA5/PLA2G3/SCARF1",25
"GO:0048754","branching morphogenesis of an epithelial tube","25/1625","157/18903",0.00192556197658688,0.0220802768287997,0.0178675431413376,"TBX3/TIMELESS/NOTCH1/RASIP1/PBX1/SOX8/PKD1/NRP1/CITED1/LEF1/SOX9/ESR1/GLI3/GREB1L/LAMA5/PKD2/AREG/NPNT/HHIP/EDNRA/SFRP2/KDR/COL4A1/NRARP/TGFBR2",25
"GO:0070830","bicellular tight junction assembly","14/1625","69/18903",0.00194632700473013,0.0222750511958823,0.0180251561746188,"CLDN5/CLDN11/OCLN/CDH5/CLDN6/PECAM1/SNAI2/GRHL2/MARVELD2/WNT11/CLDN19/ESAM/GPBAR1/ECT2",14
"GO:0046942","carboxylic acid transport","40/1625","290/18903",0.00195369560614232,0.0223160501988427,0.0180583329078556,"SLC15A4/PSAP/IL1B/SLC25A22/UMOD/SLC7A8/GABBR1/PTGES/SLC25A21/SLC1A3/ATP1A2/SLC7A5/RGS4/LRRC8C/SLC6A9/ABAT/SLC38A3/SLC16A5/SLC9A3R1/SLC16A6/MAP2K6/SLC27A1/ARG1/SLC22A3/SLC16A2/ATP8B1/SERINC5/NTRK2/LRP2/SLC7A11/SLC7A2/ABCC1/SLCO2B1/LRRC8A/PLA2G2D/P2RX4/SLC47A1/PLA2G3/SLC43A2/ABCC2",40
"GO:0072330","monocarboxylic acid biosynthetic process","32/1625","218/18903",0.00197034421945726,0.0223982602642814,0.0181248579746502,"IL1B/HACD3/ALDH1A3/GATM/PTGES/CYP46A1/ALOXE3/ALOX12/ALOX5/GAMT/ACSBG2/PRKAB2/PRKAA2/ELOVL1/INSIG1/OLAH/PDK4/OSBPL2/FGFR4/CYP2D6/LTC4S/PLP1/CYP7B1/ACSBG1/LIPG/ELOVL7/CYP1A1/TECRL/SCD/PLA2G3/DHRS9/PRKAG3",32
"GO:1901215","negative regulation of neuron death","32/1625","218/18903",0.00197034421945726,0.0223982602642814,0.0181248579746502,"BOK/INPP5A/AMBRA1/PTPRZ1/CD34/TGFB3/PIK3CA/JAK2/MAG/CRLF1/GFER/NRP1/CITED1/MECP2/DNAJC5/ANGPT1/VSTM2L/MAP3K12/NDNF/TFAP2B/GCLC/SLC30A10/NONO/NRBP2/CNTFR/F2R/NTRK2/SLC7A11/KDR/SET/GRIK2/PLA2G3",32
"GO:0001936","regulation of endothelial cell proliferation","28/1625","183/18903",0.00197609354214902,0.0223982602642814,0.0181248579746502,"AGTR1/NR2F2/APLNR/PRKD1/ALOX5/ECM1/FUT2/CDH13/NRP1/JCAD/PRKD2/CAV2/PPP1R16B/ACVRL1/FLT4/ARG1/FLT1/SEMA5A/PTPRM/SULF1/THBS4/KDR/FGFBP1/CNMD/NRARP/MMRN2/CXCL12/NRP2",28
"GO:0007219","Notch signaling pathway","28/1625","183/18903",0.00197609354214902,0.0223982602642814,0.0181248579746502,"PGAM2/TCIM/SLC35C1/NOTCH1/DLK1/SPEN/ZNF423/LFNG/TIMP4/MECP2/EPN2/NOS3/NEURL1B/SOX9/PLN/DLL1/KRT19/SNAI2/PRAG1/BMP2K/SORBS2/POGLUT1/ARRDC1/NRARP/MIB2/HES5/TSPEAR/TGFBR2",28
"GO:0046660","female sex differentiation","21/1625","124/18903",0.00198879364375486,0.022455842406688,0.0181714539218658,"TBX3/PTX3/NR2F2/IMMP2L/LFNG/NOS3/COL9A3/SLIT3/ESR1/SRD5A2/DACH1/ACSBG1/LHFPL2/LRP2/EREG/KDR/ADAMTS1/FZD4/HSPA5/RBP4/UBB",21
"GO:0051209","release of sequestered calcium ion into cytosol","21/1625","124/18903",0.00198879364375486,0.022455842406688,0.0181714539218658,"TPCN2/APLNR/CAPN3/PRKD1/TMEM38A/ATP1A2/FLNA/JPH1/DDIT3/DHRS7C/PLN/SLC8A1/TRDN/CCL19/F2R/PKD2/ANK2/CAMK2D/CASQ2/DMD/TRPM2",21
"GO:0051051","negative regulation of transport","60/1625","479/18903",0.00200197085479616,0.0225614076829227,0.0182568782189422,"PROM2/ADRA2B/IL1B/IRS1/STC1/OSTN/PACSIN3/YRDC/BEST3/PACSIN1/CD300A/CRHR1/WNK4/GABBR1/NOTCH1/RIN3/PKDCC/STXBP6/PRKD1/DLG4/KCNAB1/ANXA2/CRYAB/PEA15/ATP1A2/RGS4/PTGER3/SLC6A9/ABAT/MDFIC/INSIG1/CYP51A1/OXTR/NOS3/KEL/ANGPT1/TRIM27/TLR2/SLC9A3R1/OSR1/UBE2J1/PLN/TRDN/SNX12/TCAF2/PKIA/F2R/PKD2/CAMK2D/RAB11FIP5/CASQ2/EPHA3/GPM6B/PPIF/ANKRD13B/SLC43A2/BIN1/ACTN2/HMGCR/NEU3",60
"GO:0001701","in utero embryonic development","51/1625","393/18903",0.00200706664497124,0.0225756694760696,0.0182684189802425,"UPB1/MYO18B/TBX3/SEC24C/ELL/NR2F2/ARNT2/PHLDA2/IFITM5/RIC8A/GJB5/FKBP10/PCGF2/NOTCH1/TGFB3/ZNF568/CMTM3/SOCS3/HSD17B2/STIL/SOX8/PKD1/ST8SIA6/CITED1/NSDHL/NOS3/YBX3/SOX18/ANGPT1/DBN1/LEF1/SOX10/ACVRL1/PCDH12/RRM2/GLI3/KRT19/ANKS6/GRHL2/C6/PKD2/ADAMTS3/PLK4/EDNRA/C5/SPECC1/SH3PXD2A/COL3A1/TGFBR2/SLC35E2B/CCN1",51
"GO:0032231","regulation of actin filament bundle assembly","19/1625","108/18903",0.00203320468018784,0.0228261112095755,0.0184710785081325,"TACR1/SLC9A1/SHANK3/TGFB3/FERMT2/RHPN2/MYOC/NRP1/FLNA/S1PR1/ARAP1/TESK1/PIK3R1/LPAR1/LIMCH1/ARHGAP6/RDX/WNT11/SYNPO2L",19
"GO:0046824","positive regulation of nucleocytoplasmic transport","13/1625","62/18903",0.0020444111359524,0.0229082875195883,0.0185375762597565,"IL1B/KHDRBS1/CPSF6/JUP/PRKD1/JAK2/CHP2/FLNA/GLI3/PIK3R1/GAS6/ZIC1/ECT2",13
"GO:0090090","negative regulation of canonical Wnt signaling pathway","23/1625","141/18903",0.00207870425479679,0.0232483546067785,0.0188127613671912,"TPBG/NOTCH1/STK11/TLE2/NKD1/RBMS3/DACT3/SOX10/DDIT3/SLC9A3R1/AXIN2/SOX9/NOTUM/ANKRD6/GLI3/IGFBP1/LIMD1/SNAI2/DKK2/SFRP2/FZD4/WNT11/TPBGL",23
"GO:0016053","organic acid biosynthetic process","44/1625","328/18903",0.00208767299601378,0.0233044406032296,0.0188581466206907,"GGT5/UPB1/IL1B/HACD3/ALDH1A3/GATM/PTGES/CYP46A1/ALOXE3/ALOX12/ALOX5/GAMT/ACSBG2/SLC1A3/PRKAB2/PRKAA2/ELOVL1/ABAT/INSIG1/OLAH/PDK4/OSBPL2/FGFR4/CYP2D6/GLS/LTC4S/NLRC4/PLP1/GAD1/CYP7B1/PYCR3/ACSBG1/LIPG/ELOVL7/SERINC5/CYP1A1/PSAT1/TECRL/UGDH/GLUL/SCD/PLA2G3/DHRS9/PRKAG3",44
"GO:0019216","regulation of lipid metabolic process","46/1625","347/18903",0.00212991127530939,0.023730996326415,0.0192033190497002,"PIK3IP1/SEC14L2/PSAP/IL1B/AADAC/P2RY12/IRS1/CRTC3/CPT1A/PNPLA2/CD81/AMBRA1/MTMR9/CCDC3/PDK2/PIP4K2B/THRA/PRKD1/FMO5/FMO2/INSIG1/PDK4/SF1/MFSD2A/FGFR4/PDGFRB/C1QTNF2/SOX9/SLC27A1/RAB38/FLT1/SNAI2/PTK2/STOML2/CCL19/IGFBP7/HSD17B13/ZBTB20/RUBCNL/H6PD/SORBS1/NCOR1/PLA2G3/CCN1/DHCR7/FLT3",46
"GO:0016358","dendrite development","34/1625","237/18903",0.00214588390902389,0.0237527618867337,0.0192209319216314,"NLGN1/EPHB1/MEF2A/MAPK6/FYN/TPBG/SEMA3A/GPR37/RELN/SHANK3/PACSIN1/PPP1R9B/NLGN2/DLG4/STK11/PTPRS/NTN1/BAIAP2/CDC20/NRP1/MECP2/MFSD2A/DBN1/ASAP1/ARHGAP44/CARM1/BCL11A/PAK3/PREX2/PTPRD/LPAR1/RERE/PRKG1/SCARF1",34
"GO:0016114","terpenoid biosynthetic process","6/1625","17/18903",0.00215604472504285,0.0237527618867337,0.0192209319216314,"ALDH1A3/FDPS/HMGCS2/HMGCS1/CYP1A1/DHRS9",6
"GO:0036005","response to macrophage colony-stimulating factor","6/1625","17/18903",0.00215604472504285,0.0237527618867337,0.0192209319216314,"PDE1B/TLR2/SPP1/DOK1/PDE2A/ALPL",6
"GO:0038065","collagen-activated signaling pathway","6/1625","17/18903",0.00215604472504285,0.0237527618867337,0.0192209319216314,"COL1A1/JAK2/MUSK/COL4A1/COL4A2/DDR2",6
"GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","6/1625","17/18903",0.00215604472504285,0.0237527618867337,0.0192209319216314,"CACNA2D1/CACNG6/CACNG1/G6PD/CAMK2D/BIN1",6
"GO:2000651","positive regulation of sodium ion transmembrane transporter activity","6/1625","17/18903",0.00215604472504285,0.0237527618867337,0.0192209319216314,"SLC9A1/WNK4/ACTN4/CHP2/CNKSR3/DMD",6
"GO:0010811","positive regulation of cell-substrate adhesion","21/1625","125/18903",0.00220113507104313,0.0241069344155431,0.0195075312694133,"LIMS2/JUP/FERMT2/JAK2/MYADM/CDH13/MYOC/NRP1/FBLN2/EFEMP2/FLNA/CSPG5/NDNF/RIN2/TESK1/NPNT/KDR/ABI3BP/PRKCZ/C1QBP/CCN1",21
"GO:0002087","regulation of respiratory gaseous exchange by nervous system process","5/1625","12/18903",0.0022086434652856,0.0241069344155431,0.0195075312694133,"NLGN2/ATP1A2/MECP2/GLS/PBX3",5
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","5/1625","12/18903",0.0022086434652856,0.0241069344155431,0.0195075312694133,"COL1A1/MUSK/COL4A1/COL4A2/DDR2",5
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","5/1625","12/18903",0.0022086434652856,0.0241069344155431,0.0195075312694133,"PLAT/NOTCH1/GCLC/EFNA5/EDNRA",5
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","5/1625","12/18903",0.0022086434652856,0.0241069344155431,0.0195075312694133,"PKP2/JUP/TRPM4/DSC2/BIN1",5
"GO:0022408","negative regulation of cell-cell adhesion","30/1625","202/18903",0.00223317928057536,0.024329683326638,0.0196877815357271,"ZNF703/RUNX3/PODXL/CD300A/NOTCH1/ARG2/ALOX12/JAK2/MYADM/ABAT/SPN/C1QTNF1/PRDX2/ARG1/EPCAM/HLX/GLI3/RIPOR2/MBP/PTK2/SCRIB/CD274/PDE5A/FGL1/LOXL3/RDX/NRARP/PLA2G2D/CXCL12/PRKG1",30
"GO:0043547","positive regulation of GTPase activity","39/1625","283/18903",0.00224257287082177,0.0243869455731061,0.0197341186204961,"TBC1D2B/GRHL3/FERMT2/RALGAPA1/DVL2/MTSS2/RGS4/RAPGEF5/TBC1D5/CHN2/PLXNB1/RASGRP2/CAV2/AGAP3/ABR/ASAP1/TGM2/TBC1D9B/S1PR1/RGL1/DENND1B/VAV1/RASGRP3/ARAP1/SCRIB/CCL19/F2R/TBC1D2/ARAP2/ARHGAP6/WNT11/RAPGEF1/RALGDS/ADRB1/CCL5/BCAS3/ADPRH/BIN1/ECT2",39
"GO:0043276","anoikis","9/1625","35/18903",0.00226409484646741,0.0244426794032058,0.0197792188980633,"NOTCH1/PIK3CA/STK11/DAPK2/PIK3R3/PDK4/SNAI2/PTK2/NTRK2",9
"GO:0055075","potassium ion homeostasis","9/1625","35/18903",0.00226409484646741,0.0244426794032058,0.0197792188980633,"KCNQ1/UMOD/SLC12A6/ATP1B2/ATP1A2/SCNN1B/KCNJ2/TFAP2B/ATP12A",9
"GO:0070528","protein kinase C signaling","9/1625","35/18903",0.00226409484646741,0.0244426794032058,0.0197792188980633,"CSRP3/MAS1/WNK4/FLOT1/MYADM/SEZ6L2/FLT4/WNT11/PRKCZ",9
"GO:0010634","positive regulation of epithelial cell migration","27/1625","176/18903",0.00226428621549888,0.0244426794032058,0.0197792188980633,"TACR1/BCAR1/PRKD1/NRP1/JCAD/HDAC9/PRKD2/NOS3/ANGPT1/FLT4/SOX9/PLPP3/SMOC2/RIN2/FGF16/SEMA5A/PTK2/CCBE1/PLK2/KDR/FGFBP1/GLIPR2/ETS1/P2RX4/BCAS3/NRP2/TGFBR2",27
"GO:0060041","retina development in camera-type eye","25/1625","159/18903",0.00229881161888138,0.024770010386996,0.0200440978449947,"TUB/FJX1/NOTCH1/DIO3/ACHE/SOX8/NRP1/LAMB2/ATP2B2/MFSD2A/ACVRL1/PDGFRB/SOX9/TFAP2B/DLL1/TFAP2A/PTPRM/NTRK2/PROM1/COL4A1/FZD4/LAMC3/VSTM4/RBP4/CDON",25
"GO:0034698","response to gonadotropin","8/1625","29/18903",0.00243717797870827,0.0262130054863258,0.0212117814474206,"PLAT/MAS1/NOTCH1/TGFBR3/GCLC/SRD5A2/EFNA5/EDNRA",8
"GO:0072170","metanephric tubule development","7/1625","23/18903",0.00244909671293039,0.0262808576966852,0.0212666880188024,"UMOD/SOX8/PKD1/SOX9/OSR1/PKD2/HES5",7
"GO:0006898","receptor-mediated endocytosis","36/1625","257/18903",0.00245240443386102,0.0262808576966852,0.0212666880188024,"TF/CD81/TPCN2/MAGI2/STAB2/CNTN2/FLOT1/RIN3/TNK2/DLG4/ACHE/ANXA2/TBC1D5/STAB1/CAV2/ANGPT1/MICALL1/LRP1/CANX/HMMR/DLL1/WASF1/SCRIB/CCL19/LRP2/BMP2K/CXCL8/ARF1/HSPG2/ANKRD13B/SCARF1/CALCRL/MARCO/TGFBR2/RAMP3/NEU3",36
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","35/1625","248/18903",0.00246319076162214,0.0263485414682411,0.0213214582881075,"ADGRD1/ADRA2B/NPY1R/PSAP/P2RY12/CRTC3/RIC8A/GPR37/GPR37L1/GNAI1/CRHR1/GABBR1/PALM/GNA11/TBXA2R/APLP1/GNAO1/ADGRL4/LPAR3/PTGER3/VIPR2/PTGIR/FLNA/SLC9A3R1/S1PR1/PDE4B/PLN/LPAR1/EDNRA/PDE2A/ADRB1/GRK5/CALCRL/MARCO/RAMP3",35
"GO:0110151","positive regulation of biomineralization","12/1625","56/18903",0.002472346152799,0.0263985656242705,0.0213619382500615,"RXRA/TGFB3/PKDCC/ALOX5/FBLN7/OSR1/SLC8A1/TFAP2A/OSR2/GPM6B/CCN1/TENT5A",12
"GO:0055123","digestive system development","23/1625","143/18903",0.00250493179182411,0.0266240663214915,0.0215444152845316,"KCNQ1/ALX4/SPDEF/NOTCH1/TGFB3/PKDCC/SAV1/MYOCD/HMGCS2/PKD1/EDNRB/OXTR/SOX10/SOX9/HLX/GLI3/CYP1A1/CXCL8/SFRP2/WNT11/CLMP/COL3A1/TGFBR2",23
"GO:0045933","positive regulation of muscle contraction","11/1625","49/18903",0.00250701676423953,0.0266240663214915,0.0215444152845316,"ADRA2B/TACR1/KCNQ1/CACNA1S/TBXA2R/MYOCD/CACNG1/ABAT/OXTR/F2R/NPNT",11
"GO:0048066","developmental pigmentation","11/1625","49/18903",0.00250701676423953,0.0266240663214915,0.0215444152845316,"ADAMTS20/GNA11/CITED1/EDNRB/MITF/SOX10/RAB38/GLI3/EDNRA/ZEB2/USP13",11
"GO:0007173","epidermal growth factor receptor signaling pathway","19/1625","110/18903",0.00252597650249086,0.0267428396830462,0.0216405276737953,"AFAP1L2/BCAR1/PIK3CA/CDH13/PLAUR/GPRC5A/SOX9/EFEMP1/SLC30A10/GAREM1/FAM83A/PTK2/ITGA1/EREG/AREG/REPS2/MVB12B/PLCE1/NEU3",19
"GO:0048704","embryonic skeletal system morphogenesis","17/1625","94/18903",0.00252727548412907,0.0267428396830462,0.0216405276737953,"TBX1/ALX4/MYF5/PCGF2/TGFB3/IRX5/ZEB1/COL2A1/OSR1/GLI3/TFAP2A/MMP16/OSR2/GRHL2/TBX15/TGFBR2/COL11A1",17
"GO:0051057","positive regulation of small GTPase mediated signal transduction","14/1625","71/18903",0.00257867452555749,0.027237827336265,0.0220410757881551,"GPR17/RELN/NOTCH1/TGM2/PDGFRB/ABRA/F2R/F2RL2/PRAG1/LPAR1/SYNPO2L/CDON/AUTS2/COL3A1",14
"GO:0007568","aging","26/1625","169/18903",0.00259461320483671,0.0273563745850308,0.0221370052050747,"SERPING1/PPP1R9B/TGFB3/GNA11/CRYAB/VCAM1/ABAT/EDNRB/PDGFRB/CANX/CARM1/GCLC/ARG1/IGFBP1/DDC/MBP/CYP1A1/IL15/EDNRA/COL4A2/GJB6/ALPL/C1QA/GFRA1/TGFBR2/IGFBP5",26
"GO:1900180","regulation of protein localization to nucleus","22/1625","135/18903",0.00259918048313832,0.0273563745850308,0.0221370052050747,"LIMK2/SESN2/FYN/JUP/FERMT2/PRKD1/MEPCE/STK11/JAK2/GLIS2/PLK1/MDFIC/CHP2/FLNA/ANGPT1/GLI3/PKIA/TESK1/PIK3R1/GLUL/ZIC1/ECT2",22
"GO:0071772","response to BMP","27/1625","178/18903",0.00266647801087977,0.0279648067546715,0.0226293535630198,"HTRA1/PCSK6/FBN1/NOTCH1/TGFB3/HJV/CDH5/ZNF423/TGFBR3/LEF1/COL2A1/ACVRL1/SOX9/TFAP2B/CRIM1/CHRDL1/DSG4/SULF1/LRP2/SFRP2/KDR/PDCD4/CHRDL2/NUMA1/HES5/NBL1/CCN1",27
"GO:0071773","cellular response to BMP stimulus","27/1625","178/18903",0.00266647801087977,0.0279648067546715,0.0226293535630198,"HTRA1/PCSK6/FBN1/NOTCH1/TGFB3/HJV/CDH5/ZNF423/TGFBR3/LEF1/COL2A1/ACVRL1/SOX9/TFAP2B/CRIM1/CHRDL1/DSG4/SULF1/LRP2/SFRP2/KDR/PDCD4/CHRDL2/NUMA1/HES5/NBL1/CCN1",27
"GO:0006644","phospholipid metabolic process","50/1625","389/18903",0.00269047219643144,0.0281663288201898,0.0227924268898398,"MVK/CDS2/INPP5A/MTMR10/CHKA/MTMR9/PIK3C2G/PITPNM1/IP6K3/PIK3C2B/PIP4K2B/PLSCR3/PIK3CA/FDPS/MTMR11/SOCS3/HMGCS2/PLPPR5/SLC44A5/SLC44A2/PIK3R3/PON1/CISH/ITPKC/MECP2/PLA2G4C/MFSD2A/PIGT/DGKA/PDGFRB/PNPLA6/SLC27A1/PLPP3/PIGQ/FDFT1/ABHD12/SPTLC2/RAB38/INPPL1/STOML2/LIPG/HMGCS1/PIK3R1/SERINC5/SGMS2/DOLPP1/PLA2G2D/SGMS1/PLA2G3/PGAP1",50
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","15/1625","79/18903",0.00271647999180731,0.0283881792051636,0.0229719500613641,"NPY1R/PSAP/P2RY12/RIC8A/GPR37/GPR37L1/GNAI1/GABBR1/PALM/FLNA/S1PR1/LPAR1/EDNRA/PDE2A/MARCO",15
"GO:0035306","positive regulation of dephosphorylation","13/1625","64/18903",0.00275286636055204,0.0287175120868915,0.0232384489607104,"CDCA2/AMBRA1/MTMR9/MAGI2/CD300A/PTBP1/JAK2/CDH5/CHP2/PPP1R16B/PDGFRB/ITGA1/NPNT",13
"GO:0009150","purine ribonucleotide metabolic process","56/1625","447/18903",0.00276038098355898,0.0287450274153651,0.0232607145927204,"MVK/PGAM2/PGAM1/HK2/PDHX/NUDT3/AMPD2/GMPR2/PDK2/ADSS1/ENO3/ACSBG2/SULT2A1/ATP1A2/CBFA2T3/APRT/HSPA8/HMGCS2/AK5/PRKAA2/ELOVL1/PDK4/MPP1/GIMAP7/SULT1A2/GTPBP1/HDAC4/PFKM/GPD1/EP300/MYH8/MYH3/FOXK2/ACSF2/VCP/PDE4B/NT5E/RHOQ/PDE7A/NPR2/ACSBG1/STOML2/HMGCS1/ATPSCKMT/ANTKMT/ELOVL7/PDE5A/GUCY1A1/ZBTB20/DLG2/PDE2A/ENTPD7/NCOR1/PIPOX/PRKAG3/HMGCR",56
"GO:0060323","head morphogenesis","9/1625","36/18903",0.00279210815257046,0.0289120356575041,0.0233958590474079,"CLDN5/TBX1/COL1A1/TGFB3/CRISPLD2/SSBP3/LEF1/EP300/MYH3",9
"GO:0086005","ventricular cardiac muscle cell action potential","9/1625","36/18903",0.00279210815257046,0.0289120356575041,0.0233958590474079,"KCNQ1/PKP2/JUP/TRPM4/SNTA1/DSC2/ANK2/SCN3B/BIN1",9
"GO:0071277","cellular response to calcium ion","16/1625","87/18903",0.00279956853002537,0.0289120356575041,0.0233958590474079,"NLGN1/MEF2A/CPNE8/CAPN3/PRKAA2/CHP2/ITPKC/RASGRP2/SLC25A23/PKD2/CAMK2D/TRPM2/HSPA5/SYT15/PPIF/ECT2",16
"GO:0007204","positive regulation of cytosolic calcium ion concentration","30/1625","205/18903",0.00280094542932386,0.0289120356575041,0.0233958590474079,"P2RY4/AGTR1/GPR17/TACR1/CACNA2D1/DLG4/JAK2/TBXA2R/TRPM4/LPAR3/PTGER3/PKD1/EDNRB/OXTR/PTGIR/C3AR1/JPH1/C1QTNF1/S1PR1/ESR1/SLC8A1/CCR4/F2R/F2RL2/PKD2/LPAR1/EDNRA/PLCE1/P2RX4/CACNB3",30
"GO:1901654","response to ketone","30/1625","205/18903",0.00280094542932386,0.0289120356575041,0.0233958590474079,"P2RY4/PLAT/TACR1/GNAI1/PPP1R9B/TGFB3/PIK3CA/JAK2/TBXA2R/TAT/HMGCS2/TGFBR3/PRKAA2/SCNN1B/OXTR/SOX10/LARP1/TLR2/SLIT3/AXIN2/ARG1/SRD5A2/MBP/FBXO32/CCL19/EFNA5/IGFBP7/SPP1/GAS6/MSTN",30
"GO:0001676","long-chain fatty acid metabolic process","19/1625","111/18903",0.00280766512677078,0.0289307312188583,0.0234109876507148,"CPT1A/CYP2A13/ALOXE3/ALOX12/ALOX5/ACSBG2/CYP2J2/FAAH/ELOVL1/HACL1/PLA2G4C/CYP2D6/LTC4S/ACSF2/SLC27A1/ABHD12/PLP1/ACSBG1/CYP1A1",19
"GO:1903053","regulation of extracellular matrix organization","12/1625","57/18903",0.00289134596020203,0.0297410001560747,0.0240666639949948,"ANTXR1/NOTCH1/TNXB/LAMB2/EFEMP2/FGFR4/LRP1/CHADL/SOX9/LAMA2/TCF15/DDR2",12
"GO:0060236","regulation of mitotic spindle organization","10/1625","43/18903",0.0029512042891361,0.0301657759698059,0.0244103961065117,"GNAI1/GPSM2/STIL/PKD1/PLK1/TPX2/CCSAP/TACC3/BORA/NUMA1",10
"GO:0060412","ventricular septum morphogenesis","10/1625","43/18903",0.0029512042891361,0.0301657759698059,0.0244103961065117,"TBX3/APLNR/NOTCH1/SAV1/ZFPM1/TGFBR3/NOS3/SLIT3/WNT11/TGFBR2",10
"GO:0097009","energy homeostasis","10/1625","43/18903",0.0029512042891361,0.0301657759698059,0.0244103961065117,"CRTC3/AMPD2/PIK3CA/IRX3/FMO2/PRKAA2/MFSD2A/METRNL/DLL1/UBB",10
"GO:0035914","skeletal muscle cell differentiation","14/1625","72/18903",0.00295311379955515,0.0301657759698059,0.0244103961065117,"TBX1/EPHB1/MYF6/MYF5/NOTCH1/ASB2/MYOCD/SOX8/RBM24/SMYD1/CDON/BARX2/BCL9L/MSTN",14
"GO:0015711","organic anion transport","48/1625","372/18903",0.00299298270713008,0.0305201385394891,0.0246971492369448,"SLC15A4/SLC2A9/GLTP/PSAP/IL1B/SLC25A22/UMOD/SLC7A8/GABBR1/PTGES/SLC25A21/SLC1A3/ATP1A2/SLC7A5/RGS4/LRRC8C/SLC6A9/ABAT/SLC38A3/MFSD2A/SLC16A5/SLC9A3R1/SLC16A6/MAP2K6/SLC27A1/RTBDN/SLC25A23/ARG1/SLC22A3/SLC16A2/ATP8B1/SERINC5/NTRK2/LRP2/SLC7A11/SLC7A2/ABCC1/SLCO2B1/LRRC8A/PLA2G2D/SLC2A1/CALHM1/P2RX4/SLC47A1/PLA2G3/SLC43A2/SLC4A10/ABCC2",48
